Quadro K6000;7476;https://www.videocardbenchmark.net/gpu.php?gpu=Quadro+K6000&id=2666
R9 290X;7453;https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+R9+290X+%2F+390X&id=2697
R9 390X;7453;https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+R9+290X+%2F+390X&id=2697
Tesla P100-PCIE-16GB;7225;https://www.videocardbenchmark.net/gpu.php?gpu=Tesla+P100-PCIE-16GB&id=4039
Quadro P2000;7219;https://www.videocardbenchmark.net/gpu.php?gpu=Quadro+P2000&id=3712
Tesla M60;7192;https://www.videocardbenchmark.net/gpu.php?gpu=Tesla+M60&id=3774
FirePro W9100;7189;https://www.videocardbenchmark.net/gpu.php?gpu=FirePro+W9100&id=3028
R9 290;7152;https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+R9+290+%2F+390&id=2719
R9 390;7152;https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+R9+290+%2F+390&id=2719
RX Vega M GH;7057;https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+RX+Vega+M+GH&id=3915
GTX 1650 (Mobile);6996;https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GTX+1650+%28Mobile%29&id=4090
RX 570;6897;https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+RX+570&id=3741
Quadro T1000;6892;https://www.videocardbenchmark.net/gpu.php?gpu=Quadro+T1000&id=4124
Quadro M4000;6667;https://www.videocardbenchmark.net/gpu.php?gpu=Quadro+M4000&id=3325
GTX 1060 5GB;6427;https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GTX+1060+5GB&id=3923
Radeon Pro Vega 20;6370;https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+Pro+Vega+20&id=4016
Radeon Pro 570;6337;https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+Pro+570&id=4099
R9 380X;6240;https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+R9+380X&id=3266
RX 5500;6202;https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+RX+5500&id=4164
Radeon Pro 5500M;6186;https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+Pro+5500M&id=4165
R9 380;6162;https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+R9+380&id=3460
Quadro K5200;6100;https://www.videocardbenchmark.net/gpu.php?gpu=Quadro+K5200&id=2941
FirePro W8100;6086;https://www.videocardbenchmark.net/gpu.php?gpu=FirePro+W8100&id=2937
GTX 770;6064;https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GTX+770&id=2531
GTX 1050 Ti;6061;https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GTX+1050+Ti&id=3595
GTX 1050 Ti (Mobile);5994;https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GTX+1050+Ti+%28Mobile%29&id=4089
GTX 980M;5971;https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GTX+980M&id=2976
Quadro P3000;5930;https://www.videocardbenchmark.net/gpu.php?gpu=Quadro+P3000&id=3688
GRID M60-2Q;5904;https://www.videocardbenchmark.net/gpu.php?gpu=GRID+M60-2Q&id=3737
R9 280X;5855;https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+R9+280X&id=3466
GTX 960;5830;https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GTX+960&id=3114
GTX 1050 Ti with Max-Q Design;5796;https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GTX+1050+Ti+with+Max-Q+Design&id=3922
R9 M395X;5782;https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+R9+M395X&id=3340
Quadro M5000M;5770;https://www.videocardbenchmark.net/gpu.php?gpu=Quadro+M5000M&id=3408
GTX 1650 with Max-Q Design;5711;https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GTX+1650+with+Max-Q+Design&id=4104
GTX 680;5667;https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GTX+680&id=41
Radeon Pro WX 5100;5661;https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+Pro+WX+5100&id=3619
HD 7990;5563;https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7990&id=2528
FirePro W7100 Adapter;5554;https://www.videocardbenchmark.net/gpu.php?gpu=FirePro+W7100+Adapter&id=3674
R9 285;5550;https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+R9+285+%2F+380&id=3116
R9 380;5550;https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+R9+285+%2F+380&id=3116
GRID M60-8A;5523;https://www.videocardbenchmark.net/gpu.php?gpu=GRID+M60-8A&id=4171
FirePro W7100;5407;https://www.videocardbenchmark.net/gpu.php?gpu=FirePro+W7100&id=3130
GTX 690;5394;https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GTX+690&id=1462
R9 280;5382;https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+R9+280&id=3465
Quadro P2000 with Max-Q Design;5376;https://www.videocardbenchmark.net/gpu.php?gpu=Quadro+P2000+with+Max-Q+Design&id=3982
GTX 670;5362;https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GTX+670&id=35
GTX 760 Ti OEM;5344;https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GTX+760+Ti+OEM&id=4108
FirePro W9000;5305;https://www.videocardbenchmark.net/gpu.php?gpu=FirePro+W9000&id=2281
HD 7970;5248;https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7970+%2F+R9+280X&id=51
R9 280X;5248;https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7970+%2F+R9+280X&id=51
GTX 950;5247;https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GTX+950&id=3295
FirePro S10000;5235;https://www.videocardbenchmark.net/gpu.php?gpu=FirePro+S10000&id=3330
RX Vega M GL;5232;https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+RX+Vega+M+GL&id=3903
RadeonT RX 5500M;5156;https://www.videocardbenchmark.net/gpu.php?gpu=RadeonT+RX+5500M&id=4166
R9 M295X;5150;https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+R9+M295X&id=2985
GTX 760 Ti;5119;https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GTX+760+Ti&id=2801
FirePro S9000;5059;https://www.videocardbenchmark.net/gpu.php?gpu=FirePro+S9000&id=3209
R9 M395;5022;https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+R9+M395&id=3346
GTX 580;5018;https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GTX+580&id=68
HD 8990;5000;https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+8990&id=2727
GTX 760;4938;https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GTX+760&id=2561
Quadro M4000M;4896;https://www.videocardbenchmark.net/gpu.php?gpu=Quadro+M4000M&id=3297
Radeon Sky 500;4889;https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+Sky+500&id=4071
GTX 1050;4773;https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GTX+1050&id=3596
HD 7950;4765;https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7950+%2F+R9+280&id=325
R9 280;4765;https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7950+%2F+R9+280&id=325
FirePro W8000 Adapter;4752;https://www.videocardbenchmark.net/gpu.php?gpu=FirePro+W8000+Adapter&id=3407
